clientid_cr,pubclientid_cr,siteId_cr,countryDimId_cr,adslotdimid_cr,itemcolumbiaid_cr,ispDimId_cr,osVerDimId_cr,conversion_fraud,clmbuserid_cr,imprid_cr
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322158,5614332,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,1057,144.0,320145,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322158,5614332,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322158,5614332,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,1057,144.0,320145,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322158,5614332,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322158,5614332,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,1057,144.0,320145,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.9200550729163415,0.7027422303473492
64731,16153,2627,144.0,322158,5614332,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,1057,144.0,320145,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322158,5614332,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322158,5614332,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322158,5614332,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,1057,144.0,319522,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,1057,144.0,319522,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322158,5614332,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322158,5614332,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,1057,144.0,320145,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,1057,144.0,320145,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322158,5614332,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,1057,144.0,320145,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322158,5614332,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322158,5614332,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322158,5614332,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322158,5614332,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322158,5614332,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,1057,144.0,320145,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322158,5614332,129311.0,196041.0,1,0.9200550729163415,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322158,5614332,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322158,5614332,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322158,5614332,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322158,5614332,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,1057,144.0,320145,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322158,5614332,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322158,5614332,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322158,5614332,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322158,5614332,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322158,5614332,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,1057,144.0,320145,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322158,5614332,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,1057,144.0,320145,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,1057,144.0,320145,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,1057,144.0,320145,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322158,5614332,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322158,5614332,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,1057,144.0,320145,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322158,5614332,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,1057,144.0,320145,5614336,129311.0,196041.0,1,0.9200550729163415,0.7027422303473492
64731,16153,1057,144.0,320145,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,82030,3131,144.0,348325,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,1057,144.0,320145,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,1057,144.0,320145,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322158,5614332,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322158,5614332,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322158,5614332,129311.0,196041.0,1,0.9200550729163415,0.7027422303473492
64731,16153,2627,144.0,322158,5614332,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,1057,144.0,320145,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,1057,144.0,320145,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,1057,144.0,320145,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
64731,16153,2627,144.0,322157,5614336,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
66066,16153,1057,144.0,319522,5585192,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
66066,16153,1057,144.0,319522,5585192,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
66066,16153,1057,144.0,320145,5585192,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
66066,82030,3131,144.0,348325,5585192,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
66066,16153,1057,144.0,320145,5585192,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
66066,82908,3182,144.0,350058,5585192,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
66066,8357,1353,144.0,323286,5614609,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
66066,16153,1057,144.0,320145,5585192,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
66066,16153,1057,144.0,320145,5585192,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
66066,77058,2931,144.0,335147,5584267,196055.0,196047.0,1,0.9200550729163415,0.7027422303473492
66066,2658,39,144.0,215714,5585192,129325.0,196041.0,1,0.7027422303473492,0.7027422303473492
66066,16153,1057,144.0,320145,5585192,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
66066,16153,1057,144.0,320145,5585192,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
66066,2848,1028,144.0,337559,5585192,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
66066,2658,39,144.0,355180,5584267,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
66066,82030,3131,144.0,348325,5585192,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
66066,77058,2931,144.0,335147,5584267,196058.0,196047.0,1,0.9645660052636265,0.7027422303473492
66066,42802,2540,144.0,349775,5585192,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
66066,16153,1057,144.0,319522,5585192,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
66066,2308,40,144.0,355910,5585192,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
66066,15240,179,144.0,210792,5609915,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
66066,16153,1057,144.0,320145,5585192,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
66066,65594,2604,144.0,321533,5584267,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
66066,82030,3131,144.0,348325,5585192,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
66066,77058,2931,144.0,335146,5584267,196055.0,196047.0,1,0.9200550729163415,0.7027422303473492
66066,2658,3,144.0,239188,5584766,196061.0,196047.0,1,0.7027422303473492,0.7027422303473492
66066,54957,2974,144.0,337415,5585192,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
66066,16153,1057,144.0,320145,5585192,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
66066,16153,1057,144.0,320145,5585192,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
66066,16153,1057,144.0,319522,5585192,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
66066,8357,1353,144.0,323285,5585192,129325.0,196041.0,1,0.7027422303473492,0.7027422303473492
66066,16153,1057,144.0,319522,5585192,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
66066,16153,1057,144.0,319522,5585192,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
66066,16153,1057,144.0,319522,5585192,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
66066,8357,1031,144.0,219846,5585192,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
66066,16153,1057,144.0,319522,5585192,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
66066,2658,39,144.0,332780,5610176,129325.0,196041.0,1,0.7027422303473492,0.7027422303473492
66066,8359,136,144.0,324202,5585192,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
66066,16153,1057,144.0,320145,5585192,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
66214,70348,2714,144.0,326536,5585330,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
66214,42802,2540,144.0,349775,5585330,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,77058,2931,144.0,335536,5617903,196065.0,196047.0,1,0.9200550729163415,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,38513,2558,144.0,326271,5612682,196063.0,196047.0,1,0.9645660052636265,0.7027422303473492
67368,77058,2931,144.0,335536,5615451,196058.0,196047.0,1,0.9200550729163415,0.7027422303473492
67368,38513,2558,144.0,326271,5612682,196063.0,196047.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322157,5616694,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16505,495,144.0,208447,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322157,5616694,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,82008,3129,144.0,348271,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,38513,2558,144.0,326271,5612682,196063.0,196047.0,1,0.9645660052636265,0.9200550729163415
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,82008,3129,144.0,348271,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,60991,2543,144.0,317717,5612682,196061.0,196047.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,82008,3129,144.0,348273,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,82008,3129,144.0,348273,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,38513,2558,144.0,326271,5612682,196063.0,196047.0,1,0.9200550729163415,0.7027422303473492
67368,38513,2558,144.0,326271,5612682,196063.0,196047.0,1,0.9645660052636265,0.9200550729163415
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,82008,3129,144.0,348273,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,82008,3129,144.0,348273,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,82008,3129,144.0,348273,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,2658,39,144.0,332777,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,82562,3149,144.0,349163,5612682,129311.0,196047.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.9200550729163415,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,1057,144.0,319523,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.9200550729163415,0.7027422303473492
67368,16505,495,144.0,208447,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,82008,3129,144.0,348271,5615451,129311.0,196041.0,1,0.9200550729163415,0.9200550729163415
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.9200550729163415,0.7027422303473492
67368,82008,3129,144.0,348271,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,2501,1135,144.0,339657,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,82008,3129,144.0,348273,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,82008,3129,144.0,348273,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,7269,1210,144.0,257304,5616694,196058.0,196047.0,1,0.7027422303473492,0.7027422303473492
67368,16153,1057,144.0,319516,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5617903,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,82008,3129,144.0,348271,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16505,495,144.0,208447,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,86657,3393,144.0,361849,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,2658,39,144.0,332777,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,82008,3129,144.0,348273,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,38513,2558,144.0,326271,5612682,196063.0,196047.0,1,0.9645660052636265,0.9200550729163415
67368,16505,495,144.0,208447,5615451,196071.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,77058,2931,144.0,335147,5617903,196063.0,196047.0,1,0.985902290715407,0.7027422303473492
67368,82008,3129,144.0,348273,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,77058,2931,144.0,335146,5617903,196063.0,196047.0,1,0.9200550729163415,0.7027422303473492
67368,84090,3255,144.0,353003,5617903,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16505,495,144.0,208447,5615451,129311.0,196041.0,1,0.9200550729163415,0.7027422303473492
67368,82008,3129,144.0,348273,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322157,5616694,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,82008,3129,144.0,348273,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
67368,16153,2627,144.0,322158,5615451,129311.0,196041.0,1,0.7027422303473492,0.7027422303473492
