clientid_cr,pubclientid_cr,clmbuserid_cr,imprid_cr,siteId_cr,countryDimId_cr,browserId_cr,adslotdimid_cr,itemcolumbiaid_cr,ispDimId_cr,osVerDimId_cr,conversion_fraud
64731,16153,aab2f515-0fe1-4bc3-8dd6-fd2e60f52f7b-1sjio,a0d90b0b-5946-41e5-becf-f3d5eced9985-1sk24,1057,144.0,,320145,5614336,129311.0,196041.0,True
64731,16153,04307be7-b164-4cb1-b07a-e47354e3d4ee-10nnt,c96e8141-fd4c-4ac7-8f8f-59b667a8d76c-631k,2627,144.0,,322158,5614332,129311.0,196041.0,True
64731,16153,377aa8b2-195c-4951-8ab6-b219e7f10772-1sjfw,bf3fa1ac-aef7-464f-af43-f3395eb2e40c-1sj4s,2627,144.0,348008.0,322157,5614336,129311.0,196041.0,True
64731,16153,4edc6bc7-c8ef-42bb-8928-2086004f32b4-1sjwk,757d500a-b8f0-4767-bfaf-541cbaefa6f1-1sjfw,1057,144.0,,320145,5614336,129311.0,196041.0,True
64731,16153,904d1e03-a177-48b1-bf42-91ed57840aea-10waw,971db7c1-0cb5-4cf8-93f6-adfe3727e1ae-1sito,1057,144.0,,320145,5614336,129311.0,196041.0,True
64731,16153,ed8a3488-6e6d-4141-a145-afcb0dad1e94-6mes,2af1edcd-05cf-496c-ad30-0fd08fe00b42-10nw4,2627,144.0,348010.0,322157,5614336,129311.0,196041.0,True
64731,16153,97b88484-5eb1-45c5-8fd1-8a8039815c1a-10ol5,f669846a-28f7-44f0-8294-ded4d22f8cc0-1sj4s,2627,144.0,348006.0,322157,5614336,129311.0,196041.0,True
64731,16153,38afb016-e5d0-4a43-bb9b-a1714b055167-6mvg,6d9c279d-e7f8-44b5-88b0-3047d10175e5-1sjzc,2627,144.0,348010.0,322157,5614336,129311.0,196041.0,True
64731,16153,c4d735d8-5cad-4260-9ef4-dbe53272774e,772497bd-568f-4813-a20d-aad2c7ed18e7-1sjr0,2627,144.0,348007.0,322157,5614336,129311.0,196041.0,True
64731,16153,3e7da08a-e6bf-4fdd-8eb2-f0243d0b2094-10u54,164449c1-359d-4369-99b2-52793902a6b8-1sk24,1057,144.0,,319522,5614336,129311.0,196041.0,True
64731,16153,a227e0cd-37b1-4316-a161-3f1495f856b4,ae66e227-8992-4d03-ae88-78e8ed7c5600-1sjio,2627,144.0,348007.0,322157,5614336,129311.0,196041.0,True
64731,16153,d18d019b-cea9-453d-b558-ac4a3b21c744-10wj8,5e90d196-a4ab-4446-9352-81c4eeb9fd3d-10oa0,1057,144.0,348005.0,319522,5614336,129311.0,196041.0,True
64731,16153,acdd4bed-d7ac-400f-ba2b-8a4f58f61192-6n10,403d1807-3669-41a4-b641-52e929faa095-10oqo,2627,144.0,348010.0,322158,5614332,129311.0,196041.0,True
64731,16153,b2ef17c3-bf0a-4994-beab-b1e52579abea-6m6g,60b91204-6fbd-4ca3-b324-feacccf4bb07-1sj4s,2627,144.0,,322158,5614332,129311.0,196041.0,True
64731,16153,8f214287-45a9-4e9b-9f56-d43fb1d71719-10nw4,ce8e75da-f60d-4331-bdfd-f6d7ae42a3b0-1sjlg,1057,144.0,,320145,5614336,129311.0,196041.0,True
64731,16153,d6241c8e-cf7d-4e21-bd4e-299fb4f4f171-10wos,a9209d79-33ae-4a0a-b26f-0a86f7c51f41-1sjts,2627,144.0,348010.0,322157,5614336,129311.0,196041.0,True
64731,16153,47b1f90d-eb63-4bd5-bb0f-6219722653fe-6my9,a5bf3372-b1e4-44dc-bb22-fe29c43ee0b2-1sjwk,2627,144.0,,322158,5614332,129311.0,196041.0,True
64731,16153,eff1ac75-9011-489c-9bb6-373f000bef6d-1sk7o,d1e198c4-6587-426a-9f71-db46950ac7d6-10nw4,2627,144.0,348010.0,322157,5614336,129311.0,196041.0,True
64731,16153,085cad80-5aa2-4bbc-8bce-b61d2fddfda0-10wos,992bdca6-db96-4830-a233-0252ba9ebdca-h0hg,1057,144.0,348008.0,320145,5614336,129311.0,196041.0,True
64731,16153,e5d67d89-bf1c-4e45-ac61-bcd2ae7e2d71-62kw,4eb570da-8cd8-4d81-a5e1-20e535bf2c78-1sjo8,2627,144.0,348007.0,322157,5614336,129311.0,196041.0,True
64731,16153,83a2479b-4bac-4489-912e-54c1e0a535e6-10nw4,d0b81081-3153-40da-8193-bb6394a7738c-10nqk,2627,144.0,348010.0,322157,5614336,129311.0,196041.0,True
64731,16153,206221d0-1042-4585-8342-7a13b3c75f21-10vdk,837f1c86-8116-409c-9acb-73454039fb0a-10ni8,2627,144.0,348005.0,322158,5614332,129311.0,196041.0,True
64731,16153,f8d6038e-336d-4348-965a-f53e97572177-6mes,96a81aca-5fd5-4025-baef-e3b87eccd72a-10nnt,2627,144.0,348008.0,322157,5614336,129311.0,196041.0,True
64731,16153,3b004b49-eef6-4915-8de3-83f0f75c4f39-10vdk,8d6d2692-85d9-4be2-be8d-599b335d6d65-1sjwk,2627,144.0,348010.0,322157,5614336,129311.0,196041.0,True
64731,16153,688fc499-9c0a-47da-ad5e-02de20f5f45b-6m3o,76331d85-b879-4093-ac3d-1c903fd72dc8-1sito,2627,144.0,348006.0,322157,5614336,129311.0,196041.0,True
64731,16153,0679dd63-897d-4c1b-94c2-c40269591a5e-6m98,02d12942-1128-45e9-a544-f3622bb6223f-10oic,2627,144.0,348006.0,322157,5614336,129311.0,196041.0,True
64731,16153,9ab23a60-934d-4103-a9c2-d757821d401b-10w2k,0ab2cfe2-1728-47bb-9d96-56afe664b73b-1sjwk,2627,144.0,348008.0,322157,5614336,129311.0,196041.0,True
64731,16153,03e5fd71-c645-4f9c-8834-303fec617fe0-1siz8,5541f6ff-a5a2-4d05-acd7-fae8f2c9c134-1slg4,2627,144.0,,322158,5614332,129311.0,196041.0,True
64731,16153,8b4ac4e7-2779-49ad-b435-fb1e03c69a00-6m3o,eca7aeb4-2f63-4d07-a785-1dbc4e22c437-10nqk,2627,144.0,348006.0,322157,5614336,129311.0,196041.0,True
64731,16153,379428cd-9ed3-4871-9f26-543654591105-10ofk,c368589a-4c70-42c4-abe7-c95fdc829dd1-1sjfw,2627,144.0,348010.0,322157,5614336,129311.0,196041.0,True
64731,16153,a88fbda0-33c5-4ffd-8250-92bd21f2584a-6mkc,358e78a5-b8b0-411a-a119-9edaa7325620-1sk7o,2627,144.0,348005.0,322158,5614332,129311.0,196041.0,True
64731,16153,639e46a2-f05d-491d-9dc1-c39fdf0b5a2d-3ps4,c7144853-7d72-483e-94ee-6a52120fbd50-10ni8,2627,144.0,348008.0,322157,5614336,129311.0,196041.0,True
64731,16153,7289610e-842c-4d59-9414-55f996b4da28-10u2c,44ed810a-a966-4125-a2e5-427f877f98a6-10nns,2627,144.0,348010.0,322157,5614336,129311.0,196041.0,True
64731,16153,311d0eda-b4dc-4337-b0ba-a7ace8d1b1e3-1sjwk,d28e02fc-ec98-48c7-ac88-085389a6952b-1sj20,2627,144.0,348008.0,322158,5614332,129311.0,196041.0,True
64731,16153,3c731f00-a70f-4339-b53e-625bcd90a99a-10oic,f5b12e4a-2445-4dd9-95e2-33db907ec164-1sjwk,2627,144.0,,322157,5614336,129311.0,196041.0,True
64731,16153,fd86d471-6a0f-488f-bea8-691aff7b96f8-10oic,5cfabcc6-fd2a-41db-84f4-2d3b56115398-h0hg,2627,144.0,348008.0,322157,5614336,129311.0,196041.0,True
64731,16153,ce20949d-bcdb-4739-9779-d69e42d50291-6mes,9cfd1d57-ae07-4a2e-8f96-41120201402f-1sjzc,2627,144.0,348009.0,322157,5614336,129311.0,196041.0,True
64731,16153,c7d07502-8b1a-4f5c-94d4-dd4a718dce85-1slg4,a846a9ed-f05f-49ec-a324-5b270b5b80d1-1sj4s,2627,144.0,,322158,5614332,129311.0,196041.0,True
64731,16153,a3fb94b2-c9dc-4060-8902-a18d5585dec3-1siwg,387574b8-b6c4-4677-b51e-a7734759ec02-10nqk,2627,144.0,348010.0,322158,5614332,129311.0,196041.0,True
64731,16153,05b589d6-40cc-44d9-ba30-a22f46e02aff-10w84,2db32da7-3f04-4a1e-a7fd-4b072011b7a1-62qg,2627,144.0,,322157,5614336,129311.0,196041.0,True
64731,16153,5f740f84-4045-4513-9dec-51064599301e-1sjfw,a3c72478-0f6b-427a-8839-ddcd468bfbc3-3ps4,2627,144.0,,322157,5614336,129311.0,196041.0,True
64731,16153,489964a2-8714-4d48-b4bd-c187d1a35b59-10wj8,4f4bd376-558c-48f0-a9d0-00bcaefd20b9-3qs8,2627,144.0,348006.0,322157,5614336,129311.0,196041.0,True
64731,16153,59826ee4-52c1-413c-ab52-7cd495ae7909-6mkc,2d80aa85-d941-4751-b092-9864cfcff151-10ol4,2627,144.0,,322157,5614336,129311.0,196041.0,True
64731,16153,a6d18a6d-63c6-4f93-986c-aa2352e46bf5-10nns,fbc4816e-7af3-4201-bf24-0be4d3cfc072-1slg4,2627,144.0,,322157,5614336,129311.0,196041.0,True
64731,16153,23199959-afe6-4532-9fa2-dc761d012429-6n10,da790693-43fc-452d-adb6-3fcef19ce5fe-10ntc,2627,144.0,348006.0,322157,5614336,129311.0,196041.0,True
64731,16153,f7d9b852-5100-4f7e-9639-19a5087e0f68-10vj4,58f6fa17-3a3d-40d1-bf4b-7df029d040e5-10oqo,2627,144.0,348010.0,322158,5614332,129311.0,196041.0,True
64731,16153,80e33b88-13c0-4b56-9e02-750bf87c486a-10u2c,aa742436-29e0-4d79-957f-bc4a21b01092-1sjo8,2627,144.0,,322158,5614332,129311.0,196041.0,True
64731,16153,57b812b1-b5e5-403e-8e63-b04e42ef7ce9-1sjd4,cf5e0419-ac7d-4862-a2f3-145fe0a037ca-1sjd4,2627,144.0,348010.0,322158,5614332,129311.0,196041.0,True
64731,16153,aa6d6fe2-cb68-49cf-86f5-29b9bded4fff,857c1bc2-d6a6-4ffb-b67c-71d5f9104bb2-10onx,2627,144.0,348007.0,322158,5614332,129311.0,196041.0,True
64731,16153,17ed169b-db5d-4668-83e9-a93b6b1d14a2-10tu0,45e154e1-a0cf-49c3-8e94-668b656652bb-10ocs,2627,144.0,348010.0,322157,5614336,129311.0,196041.0,True
64731,16153,aa6d6fe2-cb68-49cf-86f5-29b9bded4fff,857c1bc2-d6a6-4ffb-b67c-71d5f9104bb2-10onx,2627,144.0,348007.0,322158,5614332,129311.0,196041.0,True
64731,16153,7939c343-a8a4-45c0-8ffa-b9e7cb7e71c3-1sjac,03b1de5d-b62f-4ecb-9170-0d61ee62f310-10nnt,2627,144.0,348010.0,322157,5614336,129311.0,196041.0,True
64731,16153,a25b2c89-6831-405d-af0a-f486b4294e6b,26fc9dad-f6ba-428e-9366-af6253b9bdeb-1sito,2627,144.0,348007.0,322157,5614336,129311.0,196041.0,True
64731,16153,a51bad84-6999-4f13-b9b8-27b0c00f007f,bf671ab7-0d39-4ba2-8208-236b98e7ca2f-1sjd4,2627,144.0,348007.0,322157,5614336,129311.0,196041.0,True
64731,16153,b763d1b9-0a0f-4104-aafc-6356e581b7f3-10w2k,833522af-ee5f-480e-8302-23c66aa4973a-10ocs,2627,144.0,,322157,5614336,129311.0,196041.0,True
64731,16153,c708ae51-4d76-4765-93eb-aeb352ed4d7f-3pmk,69ff19eb-ff81-4fe6-b06a-3551a58c3fc4-10nnt,2627,144.0,348009.0,322158,5614332,129311.0,196041.0,True
64731,16153,25e98820-c441-4036-be34-326305ad3c81-10wj8,bfb978bb-bb34-4739-8e9e-5b03c2ed6f38-1sjzc,2627,144.0,,322157,5614336,129311.0,196041.0,True
64731,16153,18d38471-0f6c-4d3f-ac9a-4876ac7d1b89-10wj8,17dee8b9-c761-467a-a6eb-c1c5000693ac-1sjzc,2627,144.0,,322157,5614336,129311.0,196041.0,True
64731,82030,57143582-3ec3-4d91-be7e-5ea9f6930cee-10u2c,29c7ba22-ec75-42da-ba47-13bf8a35fdb4-1sjwk,3131,144.0,,348325,5614336,129311.0,196041.0,True
64731,16153,16de9c30-0b1e-4d54-9a68-d89d5086d256-6mvg,0cd31dbf-71da-4f6d-9cce-1fbb201b8fe0-10o78,1057,144.0,,320145,5614336,129311.0,196041.0,True
64731,16153,ba7d0e79-9290-44f3-84b2-4dc1153ef5d1-3ppc,45751219-b5a1-4b12-96f1-b75bd56f4026-1sito,2627,144.0,,322158,5614332,129311.0,196041.0,True
64731,16153,9e66eab2-9d19-4c5b-8e35-e96971cb068f-6mc0,d7469f0d-e2d3-45d3-814e-bf966e7e1b78-1sjd4,2627,144.0,,322157,5614336,129311.0,196041.0,True
64731,16153,f95278e5-f601-4898-be60-deedcf218bc7-6mvg,5659fe11-a497-4212-9be3-23885d1aaefa-1sj7k,2627,144.0,348008.0,322158,5614332,129311.0,196041.0,True
64731,16153,03bd10bc-b746-4998-b9ea-9ef8746a405b-6m6g,e08622c8-9525-4a36-a9bb-6c61a50b6a86-1sj7k,2627,144.0,348008.0,322157,5614336,129311.0,196041.0,True
64731,16153,1984dd3d-3ac7-4614-a0c9-e90a36e2ff11-10onw,9ccaf19c-4fda-482d-809b-7b283f57e847-1sjo8,2627,144.0,,322157,5614336,129311.0,196041.0,True
64731,16153,3e8f2e1c-d97c-4361-ab7f-9011d593d287-10nw4,35341eb5-e838-431e-8915-842c398fb09c-1sj20,2627,144.0,348009.0,322158,5614332,129311.0,196041.0,True
64731,16153,84e31121-0940-4364-a94f-babadf610b62-10vdk,2faf47e5-c537-4f3b-b853-e4defe46afb5-h0hg,2627,144.0,348005.0,322158,5614332,129311.0,196041.0,True
64731,16153,b164450b-ee22-4bf2-b423-27ecb2452ec4,285cb789-3ec4-4a82-9ca5-2e377411dd0b-10o78,2627,144.0,348007.0,322157,5614336,129311.0,196041.0,True
64731,16153,2662aaf5-45f1-4cca-b1f1-8986b8a645b1-10wos,831e565e-ff16-4a5e-a762-88e7c3a628e1-1sjlg,2627,144.0,348007.0,322157,5614336,129311.0,196041.0,True
64731,16153,2558505e-f5a4-4624-a8c6-f9ccd218698d-1sj7k,757ae427-6fc6-41a2-85e9-62ae06e064e0-10onw,1057,144.0,,320145,5614336,129311.0,196041.0,True
64731,2310,cf76dc64-0c13-409e-a4e5-1d56a63f9b9d-1sj4s,7ff83968-dcf3-43b8-8bcd-90aaef050540-10oa0,49,144.0,348010.0,355676,5614335,129311.0,196041.0,True
64731,16153,50846f7b-a435-4f04-a1b6-8e914c084be3-1sjwk,a79574cf-2512-4089-a232-c5b45992a5fa-10nw4,2627,144.0,348008.0,322157,5614336,129311.0,196041.0,True
64731,16153,c3a3930b-711f-44ee-b225-eaf18de9bdff-10vlw,15107b67-5326-46bb-b32a-113bbe572038-10oqo,1057,144.0,348010.0,319522,5614336,129311.0,196041.0,True
64731,16153,50522d14-d229-4c4f-be84-ee7ac5d65362-1sjwk,8bba7142-433b-48ff-8c1f-f7fee1d76be9-1siwg,2627,144.0,348007.0,322157,5614336,129311.0,196041.0,True
64731,16153,5a06c005-18a9-4beb-afd8-ceeffbb6f405-6m3o,a4d778d2-42dd-424d-a2e4-17eb5b68c83e-1sj20,1057,144.0,348008.0,320145,5614336,129311.0,196041.0,True
64731,16153,12389e40-96eb-40a6-b553-2783e359d491,f2c206f7-9b09-4a8c-9ded-5aadeb1d791c-1sjd4,2627,144.0,348007.0,322158,5614332,129311.0,196041.0,True
64731,16153,258fe1d0-bb76-4566-b119-260005a26ff2-10vat,f72bdaf4-8b1a-424b-b58b-ca0983a109df-10ntc,2627,144.0,348010.0,322157,5614336,129311.0,196041.0,True
64731,16153,54ccfd18-ecdb-4b19-8117-1f3923310c51-10wm0,33cb6fd8-9a3c-48be-89c5-3779a420ea34-10ni8,2627,144.0,348006.0,322157,5614336,129311.0,196041.0,True
64731,16153,5d586947-7801-48cb-8a48-10189516d9bd-6mhk,6d347201-c144-47af-89b0-69c97d1eb572-10ni8,1057,144.0,,319522,5614336,129311.0,196041.0,True
64731,16153,6e3627af-f8b2-4fb3-9225-ad409b0c6c8e-6n3s,c6450437-c578-4e6c-bce4-c735ce52b083-10ol4,2627,144.0,348007.0,322157,5614336,129311.0,196041.0,True
64731,16153,dee25202-2a1c-464d-aca7-8099b1190580-1siwg,ec1a59af-c0b3-4258-9458-e4b5a8a315c8-1sj4s,2627,144.0,,322158,5614332,129311.0,196041.0,True
64731,16153,1abce11d-e9d6-4036-9d65-8af07df25d26-6m3o,d19c744d-671e-4af5-b917-d090627cbe03-1sk24,1057,144.0,348005.0,319522,5614336,129311.0,196041.0,True
64731,16153,1d82f257-6481-4150-bb00-87d5bc9ee4ec-10ol4,2ea8a5cd-489d-4f4c-8945-94fc346ce02e-10oic,2627,144.0,348010.0,322157,5614336,129311.0,196041.0,True
64731,16153,8b34dd1c-e68f-4631-bf4c-39f547f13a30-10u7w,8c5dd2c5-725d-4dd5-b5a4-97db16660420-1slg5,2627,144.0,348010.0,322158,5614332,129311.0,196041.0,True
64731,16153,48d5b6db-0bfd-4129-b57a-88d61cec48a6-10vlx,2f0deec4-a1cb-4f32-a941-57318147ea88-1sjd4,2627,144.0,,322157,5614336,129311.0,196041.0,True
64731,16153,c1cb6484-041d-4640-94f8-7aaca4860b26-10waw,1e70e15c-768d-4974-9dd0-0c41f4fc64e6-62qg,2627,144.0,348007.0,322158,5614332,129311.0,196041.0,True
64731,16153,154c2093-5d99-41bb-af62-e26beea3ccb9-10vlw,97452d18-04fe-4aa3-860e-17fd2658e638-3qpg,2627,144.0,348005.0,322157,5614336,129311.0,196041.0,True
64731,16153,abe6db8c-0c99-4917-a4ff-493145825fa6-62no,d30ce813-4c06-4a02-880e-3836cc3b75f5-1sj20,2627,144.0,,322157,5614336,129311.0,196041.0,True
64731,16153,edda4e4b-e964-415c-9450-05c8965fadd1-10wm0,0b0bf0b1-0f91-4ad9-9fe4-65b06e5b3d99-1sito,2627,144.0,348010.0,346891,5614336,129311.0,196041.0,True
64731,16153,f8ee40c1-76a9-4777-824f-3e790f47830d-10vlw,7c99b9a3-2bc2-4921-af61-d6302d50b68d-10ofk,2627,144.0,,322158,5614332,129311.0,196041.0,True
64731,16153,11dfed10-81c4-4eed-ae94-f009ab27aacf-6mc0,fc552560-b21a-46d4-b822-5aefa8be8570-10onx,2627,144.0,348006.0,322157,5614336,129311.0,196041.0,True
64731,16153,54887bab-8869-4a3b-b8b1-ca953197ad48-10wdo,7ef82142-10e7-4140-9ae3-7a3fb00be9a8-10o78,2627,144.0,,322157,5614336,129311.0,196041.0,True
64731,16153,922d1c91-7ed8-425b-89f9-7e850f42ada5-10onw,8cf02fee-5fae-4eef-b93e-9ad94dcd93b8-3ps4,2627,144.0,348010.0,322157,5614336,129311.0,196041.0,True
64731,16153,38a86004-6148-462b-a730-2baa01eeb26b-6mes,b0110fae-e379-4040-94f5-637efcd69430-h0hg,2627,144.0,,322157,5614336,129311.0,196041.0,True
64731,16153,d2d25bbc-b32c-4428-8fea-fb5d2f6f09ce-6n6k,515fd0f3-9644-4f2b-aead-5c16760eab9a-3qjw,2627,144.0,348006.0,322157,5614336,129311.0,196041.0,True
64731,16153,d4511d2d-9d9c-4f7f-bed7-29a090708f75-1slg5,58d96df4-2be7-4a3b-bb34-e30e5d821928-1sjts,2627,144.0,,322157,5614336,129311.0,196041.0,True
64731,16153,95b437c3-18e5-4aa8-9606-71c7d1403ef9-10wj8,a9f69c13-c6eb-4870-8c81-5059f7273f41-1sk24,2627,144.0,348005.0,322158,5614332,129311.0,196041.0,True
64731,16153,3fd961c3-38c1-4e45-9eb7-0ba4de7caedd-6m6g,8b41f111-3f55-470d-9f5b-83ac8abdf0de-10nqk,2627,144.0,348010.0,322158,5614332,129311.0,196041.0,True
64731,16153,49508379-0d26-4b65-b1fc-cbfa8a744215-10ol4,87d8e824-7cb2-4278-a4b0-2b85a45f28b1-1siz8,2627,144.0,348006.0,322157,5614336,129311.0,196041.0,True
64731,16505,cb01df39-a2ca-4986-8102-c88669f4906e-10tws,fc350fc6-7807-41ab-863a-850cfb25f98c-1sjo8,495,144.0,,304790,5614336,129311.0,196041.0,True
64731,16153,e9630ddb-f30a-4de2-8a52-28b8cf5bd18d-10ocs,3d3b93dd-5460-4fd9-8bb9-e818fd1dcf59-10ol4,2627,144.0,348010.0,322158,5614332,129311.0,196041.0,True
64731,16153,6c66ea1b-18d1-4a06-8976-9003b2a1c922-3pjs,4622d1e1-4456-4403-8207-3b7edc7015ef-62qg,2627,144.0,,322157,5614336,129311.0,196041.0,True
64731,16153,10ed962a-57d4-48d7-b22e-ebf2b5797173-10vdk,1d6028b0-8fe8-48f2-beaa-ff2c3e6bdb38-h0hg,1057,144.0,348006.0,320145,5614336,129311.0,196041.0,True
64731,16153,4ecae3c3-edf4-47b7-a194-4b4347d11971-3ppc,fb2f4754-755c-4d85-9058-51d2c551b02d-10oqo,2627,144.0,348006.0,322157,5614336,129311.0,196041.0,True
64731,16153,17896c6d-b5f6-4dc8-8eaa-728efbf16f81-6mc0,dab75f63-bf17-4585-af0f-2f1eafd07d3c-10ol4,1057,144.0,,320145,5614336,129311.0,196041.0,True
64731,16153,54481236-87b9-4383-8148-e5c3f433d4a3-6mvg,acf4cf0a-c23f-494a-884e-2cedf6df6907-10onx,2627,144.0,348010.0,322157,5614336,129311.0,196041.0,True
64731,16153,b3168ae9-c9f9-4db0-8ddd-cfcb3b43e9c7-1sjd4,2b3c1123-e5de-4763-a3ea-4eeeb8add4d8-h0k8,2627,144.0,348005.0,322158,5614332,129311.0,196041.0,True
64731,16153,cd574dbc-3d34-4d34-bf26-114af2b67350-1sjwk,d5683dcc-370d-4e9c-bea9-072a56ce66c4-10oqo,2627,144.0,348010.0,322157,5614336,129311.0,196041.0,True
64731,16153,11463464-f64a-4a69-a521-5207d5862fba-1siz8,dac52f4d-95b3-410f-abb2-80991528f836-1sjwk,2627,144.0,348006.0,322157,5614336,129311.0,196041.0,True
64731,16153,8425a1af-59f6-4cdc-9dca-6dff76358879-10ocs,1a1b9cdb-dffc-4b5e-b10c-26d54494e9cf-1sjd4,2627,144.0,,322157,5614336,129311.0,196041.0,True
64731,16153,2ad0ff1b-a2a0-4c8b-93bd-4454d26e0588-10vas,deaf9237-2a36-48c2-9f6f-9513dce5bbf7-1sj20,2627,144.0,,322158,5614332,129311.0,196041.0,True
64731,16153,d18c4ebf-186e-48f0-8ed1-943289852df1-1sk24,8abc01e7-8268-4cc3-9989-58b00770127e-10ol4,2627,144.0,348008.0,322157,5614336,129311.0,196041.0,True
64731,16153,d29f65ba-8314-4a59-9c98-198048954944-10wm0,3fa7d23b-6fa2-49fc-ace6-50f730beb796-1sjr0,1057,144.0,348010.0,320145,5614336,129311.0,196041.0,True
64731,16153,b9e842ad-74ef-4045-8d4e-cd966e27cd29,71098b4b-1a27-4412-817e-db2e50fc4044-10nnt,2627,144.0,348007.0,322158,5614332,129311.0,196041.0,True
64731,16153,ef3a7434-7196-4775-9e03-484991b3ba9f-1sjzc,0f88ee70-4ca0-4fef-b9d0-718e85432ba7-1sk24,2627,144.0,348010.0,322157,5614336,129311.0,196041.0,True
64731,16153,5b2d5d3f-db57-42a2-ac4d-cd934c8c6a6b-1sk7o,0dcfd45d-69d9-4e80-9fa8-c11cb4d7d7d8-1sj4s,2627,144.0,348010.0,322157,5614336,129311.0,196041.0,True
64731,16153,c67e1bf9-d707-4f3a-ba5e-001cfdf22c01-10u2c,befd6f9e-5bd1-4320-8bbc-eb8131bbd431-1siwg,2627,144.0,348005.0,322157,5614336,129311.0,196041.0,True
64731,16153,a4abf24c-09f3-4c53-838f-4bc4bed6e33f-10tws,5312e0e8-1d5f-49b6-a58f-0b632723f22d-62qg,2627,144.0,348005.0,322158,5614332,129311.0,196041.0,True
64731,16153,a6d18a6d-63c6-4f93-986c-aa2352e46bf5-10nns,fbc4816e-7af3-4201-bf24-0be4d3cfc072-1slg4,2627,144.0,,322157,5614336,129311.0,196041.0,True
64731,16153,b6421fc6-d47b-4bf9-a7fd-881c7603e90b-6my8,38f0614d-de20-4e00-82a0-49902a0db34a-3qpg,2627,144.0,348005.0,322157,5614336,129311.0,196041.0,True
64731,16153,85f464c5-75bf-49c1-9ab7-40545d823b72-10wgg,6c6e137e-fa8e-48da-a3ad-929198efe5e1-1sjzc,2627,144.0,,322157,5614336,129311.0,196041.0,True
64731,16153,766d73fe-51bc-4bcb-b503-7912e8b2bc1c-1sk7o,10dbab53-917c-4e61-9f68-f1df11362a9d-1sk24,2627,144.0,,322157,5614336,129311.0,196041.0,True
64731,16153,f60dae94-0554-4a0f-97fc-78f4c0d4eb9c-1sjwk,6312f9d1-1304-4da6-bc98-794417dfa423-10nqk,2627,144.0,,322158,5614332,129311.0,196041.0,True
64731,16153,f60dae94-0554-4a0f-97fc-78f4c0d4eb9c-1sjwk,6312f9d1-1304-4da6-bc98-794417dfa423-10nqk,2627,144.0,,322158,5614332,129311.0,196041.0,True
64731,16153,410777a4-fd1e-497b-8bf6-2b1d4145ce5c-6n6k,14a11ba3-13e1-431f-82c2-f2cc596df4a5-1sjd4,2627,144.0,348006.0,322157,5614336,129311.0,196041.0,True
64731,16153,921e627c-afec-4827-b0cb-331ffe719ebb-6n3s,8718b09f-6221-472a-af57-b2933bb7bd08-10oa0,2627,144.0,348006.0,322158,5614332,129311.0,196041.0,True
64731,16153,f0331a7b-c587-4363-b17b-6e5ff9e9f152-6m3o,576aa0d3-b67e-402d-a662-dab72087f858-1sjio,2627,144.0,,322158,5614332,129311.0,196041.0,True
64731,16153,04307be7-b164-4cb1-b07a-e47354e3d4ee-10nnt,c96e8141-fd4c-4ac7-8f8f-59b667a8d76c-631k,2627,144.0,,322158,5614332,129311.0,196041.0,True
64731,16153,ec02a5d7-7dc7-4f71-9e34-c6872315fa08-1sjzc,391e6140-14cd-42f5-9688-b25aea929188-h0k8,2627,144.0,,322157,5614336,129311.0,196041.0,True
64731,16153,03bd10bc-b746-4998-b9ea-9ef8746a405b-6m6g,e08622c8-9525-4a36-a9bb-6c61a50b6a86-1sj7k,2627,144.0,348008.0,322157,5614336,129311.0,196041.0,True
64731,16153,3e26ffea-e744-40a4-99c0-de5b7736b481-6mkc,b63aae19-433e-4f65-a93f-87c6a2e04fe4-1sjfw,1057,144.0,348007.0,320145,5614336,129311.0,196041.0,True
64731,16153,5f5d3d27-aa98-4ea5-9ef9-33a2418f57ea-6m3o,d7fbe16f-81d2-4b8c-8fb6-c233795b81a9-1siz8,2627,144.0,,322158,5614332,129311.0,196041.0,True
64731,16153,7a6ef319-a60e-4006-8d3a-f72ca7df4c4e-3pmk,8fe84cda-ae08-4f3e-ab89-b8eb9656cd2c-1sjo8,2627,144.0,348008.0,322157,5614336,129311.0,196041.0,True
64731,16153,eb815969-29ab-4ae9-a70f-4af6849a59ae-10ofk,079a8749-743c-4480-ac8a-fa0652bc7ceb-1sjts,2627,144.0,348007.0,322157,5614336,129311.0,196041.0,True
64731,16153,eb815969-29ab-4ae9-a70f-4af6849a59ae-10ofk,079a8749-743c-4480-ac8a-fa0652bc7ceb-1sjts,2627,144.0,348007.0,322157,5614336,129311.0,196041.0,True
64731,16153,69802587-d4c4-4878-84bd-a2ab197852cb-10wrk,fa9995af-0e55-4543-8a28-d104afcbe09b-1sjfw,2627,144.0,348008.0,322157,5614336,129311.0,196041.0,True
64731,16153,30b06bf4-28d8-4c2e-a80a-76db3636a2bf-6m6g,e1f8324d-0c3e-4e65-a0d4-43eec035c5c0-62ys,1057,144.0,348006.0,320145,5614336,129311.0,196041.0,True
64731,16153,30b06bf4-28d8-4c2e-a80a-76db3636a2bf-6m6g,e1f8324d-0c3e-4e65-a0d4-43eec035c5c0-62ys,1057,144.0,348006.0,320145,5614336,129311.0,196041.0,True
